State,year,winner_name,winner_party,total_votes,winner_votes,winner_percent,party_lean,PVI,key,Abbreviation,PVI_rank
Rhode Island,1912,"Wilson, Woodrow",Democratic,77894,30412,0.3904280176,Democratic,0.03874162333,Democratic 0-4%,RI,11
Connecticut,1912,"Wilson, Woodrow",Democratic,190404,74561,0.391593664,Democratic,0.08164270324,Democratic 4-9%,CT,24
Kansas,1912,"Wilson, Woodrow",Democratic,365560,143663,0.3929943101,Whig/Other,0.05991422968,Whig/Other 4-9%,KS,19
Maine,1912,"Wilson, Woodrow",Democratic,129640,51113,0.3942687442,Whig/Other,0.09121265386,Whig/Other 9% or more,ME,25
New Hampshire,1912,"Wilson, Woodrow",Democratic,87961,34724,0.3947658621,Democratic,0.05682866396,Democratic 4-9%,NH,18
Nevada,1912,"Wilson, Woodrow",Democratic,20115,7986,0.3970171514,Whig/Other,0.01740723342,Whig/Other 0-4%,NV,6
Ohio,1912,"Wilson, Woodrow",Democratic,1037094,424834,0.4096388563,Democratic,0.04460304612,Democratic 4-9%,OH,12
Wisconsin,1912,"Wilson, Woodrow",Democratic,399975,164230,0.4106006625,Democratic,0.1201537237,Democratic 9% or more,WI,31
New Jersey,1912,"Wilson, Woodrow",Democratic,432739,178289,0.4120012294,Whig/Other,0.05356778989,Whig/Other 4-9%,NJ,15
New York,1912,"Wilson, Woodrow",Democratic,1588315,655573,0.4127474714,Democratic,0.02258885145,Democratic 0-4%,NY,8
New Mexico,1912,"Wilson, Woodrow",Democratic,49376,20437,0.4139055412,Democratic,0.1056583384,Democratic 9% or more,NM,28
California,1912,"Roosevelt, Theodore ""Teddy""","Progressive ""Bull Moose""",677944,283610,0.4183383878,Whig/Other,0.1045075953,Whig/Other 9% or more,CA,27
West Virginia,1912,"Wilson, Woodrow",Democratic,268828,113197,0.4210759296,Whig/Other,0.01573377121,Whig/Other 0-4%,WV,5
Colorado,1912,"Wilson, Woodrow",Democratic,266880,114232,0.4280275779,Democratic,0.008025078531,Democratic 0-4%,CO,4
Indiana,1912,"Wilson, Woodrow",Democratic,654474,281890,0.4307122972,Democratic,0.0306805354,Democratic 0-4%,IN,9
Arizona,1912,"Wilson, Woodrow",Democratic,23722,10324,0.435207824,Whig/Other,0.006658342738,Whig/Other 0-4%,AZ,3
Nebraska,1912,"Wilson, Woodrow",Democratic,249483,109008,0.4369355828,Whig/Other,0.00438388971,Whig/Other 0-4%,NE,2
Delaware,1912,"Wilson, Woodrow",Democratic,48694,22631,0.4647595186,Democratic,0.1137027531,Democratic 9% or more,DE,30
Oklahoma,1912,"Wilson, Woodrow",Democratic,253801,119156,0.4694859358,Democratic,0.3956458314,Democratic 9% or more,OK,48
Missouri,1912,"Wilson, Woodrow",Democratic,698566,330746,0.473464211,Democratic,0.1223668572,Democratic 9% or more,MO,32
Kentucky,1912,"Wilson, Woodrow",Democratic,452714,219484,0.4848182296,Democratic,0.07886450845,Democratic 4-9%,KY,23
Maryland,1912,"Wilson, Woodrow",Democratic,231981,112674,0.4857035706,Democratic,0.0566338464,Democratic 4-9%,MD,17
South Dakota,1912,"Roosevelt, Theodore ""Teddy""","Progressive ""Bull Moose""",116325,58811,0.5055748979,Whig/Other,0.1501487172,Whig/Other 9% or more,SD,35
Tennessee,1912,"Wilson, Woodrow",Democratic,251933,133021,0.5280014925,Democratic,0.1067523095,Democratic 9% or more,TN,29
Arkansas,1912,"Wilson, Woodrow",Democratic,125104,68814,0.5500543548,Democratic,0.1563745674,Democratic 9% or more,AR,36
North Carolina,1912,"Wilson, Woodrow",Democratic,243918,144507,0.5924409023,Democratic,0.07205956124,Democratic 4-9%,NC,22
Virginia,1912,"Wilson, Woodrow",Democratic,136976,90332,0.6594731924,Democratic,0.2013973768,Democratic 9% or more,VA,41
Florida,1912,"Wilson, Woodrow",Democratic,50837,35343,0.695221984,Democratic,0.2814797078,Democratic 9% or more,FL,44
Alabama,1912,"Wilson, Woodrow",Democratic,117869,82438,0.6994035752,Democratic,0.1798883018,Democratic 9% or more,AL,38
Texas,1912,"Wilson, Woodrow",Democratic,301778,219489,0.7273194202,Democratic,0.2870296371,Democratic 9% or more,TX,45
Georgia,1912,"Wilson, Woodrow",Democratic,121470,93087,0.7663373673,Democratic,0.204591535,Democratic 9% or more,GA,42
Louisiana,1912,"Wilson, Woodrow",Democratic,79248,60871,0.7681077125,Democratic,0.2633226567,Democratic 9% or more,LA,43
Mississippi,1912,"Wilson, Woodrow",Democratic,64483,57324,0.8889784905,Democratic,0.3373441213,Democratic 9% or more,MS,46
South Carolina,1912,"Wilson, Woodrow",Democratic,50405,48357,0.9593691102,Democratic,0.3696035353,Democratic 9% or more,SC,47
Minnesota,1916,"Hughes, Charles",Republican,387364,179544,0.4635020291,Republican,0.01698145086,Republican 0-4%,MN,9
California,1916,"Wilson, Woodrow",Democratic,999603,466289,0.4664741903,Republican,0.01440392266,Republican 0-4%,CA,6
Indiana,1916,"Hughes, Charles",Republican,718848,341005,0.4743770588,Republican,0.02157673139,Republican 0-4%,IN,11
North Dakota,1916,"Wilson, Woodrow",Democratic,115390,55206,0.4784296733,Republican,0.008452657372,Republican 0-4%,ND,4
Washington,1916,"Wilson, Woodrow",Democratic,380994,183388,0.4813409135,Democratic,0.006639965152,Democratic 0-4%,WA,3
Oregon,1916,"Hughes, Charles",Republican,261650,126813,0.4846665393,Republican,0.0300559263,Republican 0-4%,OR,15
New Hampshire,1916,"Wilson, Woodrow",Democratic,89127,43781,0.4912203934,Republican,0.01611504909,Republican 0-4%,NH,8
West Virginia,1916,"Hughes, Charles",Republican,289852,143124,0.4937830341,Republican,0.02123351195,Republican 0-4%,WV,10
Wisconsin,1916,"Hughes, Charles",Republican,447134,220822,0.4938609008,Republican,0.05217019461,Republican 4-9%,WI,23
Connecticut,1916,"Hughes, Charles",Republican,213874,106514,0.4980222,Republican,0.03274137712,Republican 0-4%,CT,16
South Dakota,1916,"Hughes, Charles",Republican,128942,64217,0.4980301221,Republican,0.03679837474,Republican 0-4%,SD,18
Kansas,1916,"Wilson, Woodrow",Democratic,629813,314588,0.4994942943,Democratic,0.01474289554,Democratic 0-4%,KS,7
New Mexico,1916,"Wilson, Woodrow",Democratic,66787,33527,0.501998892,Democratic,0.001924873285,Democratic 0-4%,NM,1
Delaware,1916,"Hughes, Charles",Republican,51810,26011,0.5020459371,Republican,0.0288256977,Republican 0-4%,DE,14
Massachusetts,1916,"Hughes, Charles",Republican,531832,268784,0.5053926804,Republican,0.03665071274,Republican 0-4%,MA,17
Missouri,1916,"Wilson, Woodrow",Democratic,786769,398032,0.5059070706,Democratic,0.002260623328,Democratic 0-4%,MO,2
Oklahoma,1916,"Wilson, Woodrow",Democratic,292416,148113,0.5065146914,Democratic,0.08725527145,Democratic 4-9%,OK,34
Maine,1916,"Hughes, Charles",Republican,136314,69508,0.5099109409,Republican,0.03693434945,Republican 0-4%,ME,19
Rhode Island,1916,"Hughes, Charles",Republican,87816,44858,0.5108180742,Republican,0.04261623111,Republican 4-9%,RI,21
New York,1916,"Hughes, Charles",Republican,1706305,879238,0.5152877123,Republican,0.05299285718,Republican 4-9%,NY,25
Ohio,1916,"Wilson, Woodrow",Democratic,1165086,604161,0.5185548535,Democratic,0.02351799873,Democratic 0-4%,OH,12
Kentucky,1916,"Wilson, Woodrow",Democratic,520075,269990,0.519136663,Democratic,0.01104990967,Democratic 0-4%,KY,5
Idaho,1916,"Wilson, Woodrow",Democratic,134615,70054,0.5204026297,Democratic,0.04211132038,Democratic 4-9%,ID,20
Michigan,1916,"Hughes, Charles",Republican,650973,339097,0.5209079332,Republican,0.05823430879,Republican 4-9%,MI,27
Illinois,1916,"Hughes, Charles",Republican,2192707,1152549,0.5256283671,Republican,0.06454281599,Republican 4-9%,IL,28
Maryland,1916,"Wilson, Woodrow",Democratic,262039,138359,0.5280091895,Democratic,0.02465122034,Democratic 0-4%,MD,13
Nevada,1916,"Wilson, Woodrow",Democratic,33316,17776,0.5335574499,Democratic,0.07802037867,Democratic 4-9%,NV,32
Iowa,1916,"Hughes, Charles",Republican,516944,280439,0.5424939645,Republican,0.07492492435,Republican 4-9%,IA,30
Pennsylvania,1916,"Hughes, Charles",Republican,1297292,703823,0.5425324445,Republican,0.09069986082,Republican 9% or more,PA,35
New Jersey,1916,"Hughes, Charles",Republican,494442,268982,0.5440112288,Republican,0.07681419381,Republican 4-9%,NJ,31
Wyoming,1916,"Wilson, Woodrow",Democratic,51840,28316,0.5462191358,Democratic,0.04972644764,Democratic 4-9%,WY,22
Nebraska,1916,"Wilson, Woodrow",Democratic,287315,158827,0.5527974523,Democratic,0.05778098309,Democratic 4-9%,NE,26
Tennessee,1916,"Wilson, Woodrow",Democratic,272190,153280,0.5631360447,Democratic,0.05231559901,Democratic 4-9%,TN,24
Montana,1916,"Wilson, Woodrow",Democratic,177679,101063,0.568795412,Democratic,0.08580079487,Democratic 4-9%,MT,33
Arizona,1916,"Wilson, Woodrow",Democratic,58021,33170,0.5716895607,Democratic,0.1013248715,Democratic 9% or more,AZ,37
North Carolina,1916,"Wilson, Woodrow",Democratic,289835,168383,0.5809615816,Democratic,0.06565524744,Democratic 4-9%,NC,29
Utah,1916,"Wilson, Woodrow",Democratic,143146,84145,0.587826415,Democratic,0.09206788719,Democratic 9% or more,UT,36
Colorado,1916,"Wilson, Woodrow",Democratic,294375,178816,0.6074428875,Democratic,0.1196401568,Democratic 9% or more,CO,38
Vermont,1916,"Hughes, Charles",Republican,64475,40250,0.624272974,Republican,0.1557501261,Republican 9% or more,VT,39
Arkansas,1916,"Wilson, Woodrow",Democratic,170104,112211,0.6596611485,Democratic,0.1801383169,Democratic 9% or more,AR,41
Virginia,1916,"Wilson, Woodrow",Democratic,153992,102824,0.6677229986,Democratic,0.1592385173,Democratic 9% or more,VA,40
Florida,1916,"Wilson, Woodrow",Democratic,80734,55984,0.693437709,Democratic,0.2765956407,Democratic 9% or more,FL,43
Alabama,1916,"Wilson, Woodrow",Democratic,130728,99409,0.7604262285,Democratic,0.2597672357,Democratic 9% or more,AL,42
Texas,1916,"Wilson, Woodrow",Democratic,372461,286514,0.7692456391,Democratic,0.2986528928,Democratic 9% or more,TX,44
Georgia,1916,"Wilson, Woodrow",Democratic,160681,127754,0.7950784474,Democratic,0.4023412228,Democratic 9% or more,GA,45
Louisiana,1916,"Wilson, Woodrow",Democratic,92982,79875,0.859037233,Democratic,0.4086758703,Democratic 9% or more,LA,46
Mississippi,1916,"Wilson, Woodrow",Democratic,86679,80422,0.9278141188,Democratic,0.433337633,Democratic 9% or more,MS,47
South Carolina,1916,"Wilson, Woodrow",Democratic,63952,61846,0.9670690518,Democratic,0.4591154808,Democratic 9% or more,SC,48
Kentucky,1920,"Cox, John",Democratic,918636,456497,0.4969291428,Democratic,0.1410257958,Democratic 9% or more,KY,35
Oklahoma,1920,"Harding, Warren",Republican,486610,243831,0.5010809478,Democratic,0.1097654751,Democratic 9% or more,OK,30
Tennessee,1920,"Harding, Warren",Republican,428626,219829,0.512869028,Democratic,0.1232540154,Democratic 9% or more,TN,32
Missouri,1920,"Harding, Warren",Republican,1332800,727162,0.5455897359,Democratic,0.08030327958,Democratic 4-9%,MO,23
New Mexico,1920,"Harding, Warren",Republican,105406,57634,0.5467810182,Democratic,0.08624766598,Democratic 4-9%,NM,25
Maryland,1920,"Harding, Warren",Republican,428443,236117,0.5511048144,Democratic,0.07223916589,Democratic 4-9%,MD,20
Indiana,1920,"Harding, Warren",Republican,1262964,696370,0.5513775531,Democratic,0.06222397235,Democratic 4-9%,IN,15
West Virginia,1920,"Harding, Warren",Republican,509942,282007,0.5530177942,Democratic,0.07793859637,Democratic 4-9%,WV,22
Arizona,1920,"Harding, Warren",Republican,66562,37016,0.5561130976,Democratic,0.08270307142,Democratic 4-9%,AZ,24
Delaware,1920,"Harding, Warren",Republican,94875,52858,0.5571330698,Democratic,0.06903531546,Democratic 4-9%,DE,19
Utah,1920,"Harding, Warren",Republican,145828,81555,0.5592547385,Democratic,0.04866753735,Democratic 4-9%,UT,13
Washington,1920,"Harding, Warren",Republican,398715,223137,0.5596403446,Republican,0.08698603311,Republican 4-9%,WA,26
North Carolina,1920,"Cox, John",Democratic,538758,305447,0.5669465697,Democratic,0.2062503826,Democratic 9% or more,NC,39
Nevada,1920,"Harding, Warren",Republican,27194,15479,0.5692064426,Democratic,0.02772260404,Democratic 0-4%,NV,8
Ohio,1920,"Harding, Warren",Republican,2021653,1182022,0.5846809517,Democratic,0.03637658893,Democratic 0-4%,OH,12
Arkansas,1920,"Cox, John",Democratic,183637,107409,0.5848984682,Democratic,0.2404596271,Democratic 9% or more,AR,40
Colorado,1920,"Harding, Warren",Republican,292053,173248,0.5932073973,Democratic,0.01603412544,Democratic 0-4%,CO,2
Texas,1920,"Cox, John",Democratic,486641,288767,0.5933881444,Democratic,0.3548177063,Democratic 9% or more,TX,45
New Hampshire,1920,"Harding, Warren",Republican,159092,95196,0.598370754,Democratic,0.03576785974,Democratic 0-4%,NH,11
Oregon,1920,"Harding, Warren",Republican,238522,143592,0.602007362,Republican,0.003334709107,Republican 0-4%,OR,1
South Dakota,1920,"Harding, Warren",Republican,182237,110692,0.6074068383,Republican,0.1160907396,Republican 9% or more,SD,31
Montana,1920,"Harding, Warren",Republican,179006,109430,0.6113202909,Republican,0.01723112062,Republican 0-4%,MT,4
Virginia,1920,"Cox, John",Democratic,230999,141670,0.6132926982,Democratic,0.2571222538,Democratic 9% or more,VA,41
Alabama,1920,"Cox, John",Democratic,260307,160560,0.6168101511,Democratic,0.2632012531,Democratic 9% or more,AL,42
Florida,1920,"Cox, John",Democratic,145681,90515,0.6213233023,Democratic,0.3074749362,Democratic 9% or more,FL,43
Connecticut,1920,"Harding, Warren",Republican,365518,229238,0.6271592644,Republican,0.01622627885,Republican 0-4%,CT,3
Rhode Island,1920,"Harding, Warren",Republican,167981,107463,0.639733065,Republican,0.02239287578,Republican 0-4%,RI,6
Wyoming,1920,"Harding, Warren",Republican,54700,35091,0.6415173675,Republican,0.02932929941,Republican 0-4%,WY,9
New York,1920,"Harding, Warren",Republican,2898513,1871167,0.645561017,Republican,0.06664434704,Republican 4-9%,NY,17
Nebraska,1920,"Harding, Warren",Republican,382743,247498,0.6466427864,Republican,0.03537057817,Republican 0-4%,NE,10
Kansas,1920,"Harding, Warren",Republican,570318,369268,0.6474773723,Republican,0.02685301902,Republican 0-4%,KS,7
Idaho,1920,"Harding, Warren",Republican,135624,88975,0.6560417035,Republican,0.01756431407,Republican 0-4%,ID,5
Pennsylvania,1920,"Harding, Warren",Republican,1852616,1218216,0.6575653023,Republican,0.06860210182,Republican 4-9%,PA,18
California,1920,"Harding, Warren",Republican,944050,624992,0.6620327313,Republican,0.09286779101,Republican 9% or more,CA,28
New Jersey,1920,"Harding, Warren",Republican,903943,611541,0.6765260641,Republican,0.06537692475,Republican 4-9%,NJ,16
Illinois,1920,"Harding, Warren",Republican,2094714,1420480,0.6781259876,Republican,0.08781852633,Republican 4-9%,IL,27
Massachusetts,1920,"Harding, Warren",Republican,993718,681153,0.6854590538,Republican,0.07231528875,Republican 4-9%,MA,21
Maine,1920,"Harding, Warren",Republican,197840,136355,0.6892185605,Republican,0.05930892062,Republican 4-9%,ME,14
Louisiana,1920,"Cox, John",Democratic,126396,87519,0.6924190639,Democratic,0.3330973275,Democratic 9% or more,LA,44
Minnesota,1920,"Harding, Warren",Republican,735838,519421,0.705890427,Republican,0.1453161348,Republican 9% or more,MN,36
Iowa,1920,"Harding, Warren",Republican,895082,634674,0.709067996,Republican,0.09695670241,Republican 9% or more,IA,29
Wisconsin,1920,"Harding, Warren",Republican,701280,498576,0.7109514031,Republican,0.17585316,Republican 9% or more,WI,38
Georgia,1920,"Cox, John",Democratic,148716,107162,0.7205815111,Democratic,0.3616578362,Democratic 9% or more,GA,46
Michigan,1920,"Harding, Warren",Republican,1048411,762865,0.727639256,Republican,0.126870386,Republican 9% or more,MI,34
Vermont,1920,"Harding, Warren",Republican,89961,68212,0.7582396816,Republican,0.1264843437,Republican 9% or more,VT,33
North Dakota,1920,"Harding, Warren",Republican,205776,160072,0.7778944095,Republican,0.1716995935,Republican 9% or more,ND,37
Mississippi,1920,"Cox, John",Democratic,82492,69277,0.8398026475,Democratic,0.4956427555,Democratic 9% or more,MS,47
South Carolina,1920,"Cox, John",Democratic,66808,64170,0.9605137109,Democratic,0.599732611,Democratic 9% or more,SC,48
Arizona,1924,"Coolidge, Calvin",Republican,73961,30516,0.4125958275,Democratic,0.1144338401,Democratic 9% or more,AZ,20
Nevada,1924,"Coolidge, Calvin",Republican,26921,11243,0.41762936,Republican,0.003340833699,Republican 0-4%,NV,1
Montana,1924,"Coolidge, Calvin",Republican,174423,74138,0.4250471555,Republican,0.03467421698,Republican 0-4%,MT,7
Maryland,1924,"Coolidge, Calvin",Republican,358630,162414,0.452873435,Democratic,0.1290551878,Democratic 9% or more,MD,27
Nebraska,1924,"Coolidge, Calvin",Republican,464173,218585,0.4709127847,Democratic,0.03793103566,Democratic 0-4%,NE,8
Idaho,1924,"Coolidge, Calvin",Republican,148295,69879,0.471216157,Republican,0.09017627117,Republican 9% or more,ID,18
North Dakota,1924,"Coolidge, Calvin",Republican,199081,94931,0.4768461079,Republican,0.2204645604,Republican 9% or more,ND,36
Oklahoma,1924,"Davis, John",Democratic,528415,255798,0.4840854253,Democratic,0.1828084441,Democratic 9% or more,OK,32
New Mexico,1924,"Coolidge, Calvin",Republican,112830,54745,0.4851989719,Democratic,0.1221232569,Democratic 9% or more,NM,25
Kentucky,1924,"Coolidge, Calvin",Republican,815332,398966,0.4893295001,Democratic,0.1365720529,Democratic 9% or more,KY,29
Utah,1924,"Coolidge, Calvin",Republican,156990,77327,0.4925600357,Democratic,0.03019158209,Democratic 0-4%,UT,5
West Virginia,1924,"Coolidge, Calvin",Republican,583662,288635,0.4945242281,Democratic,0.1233869045,Democratic 9% or more,WV,26
Missouri,1924,"Coolidge, Calvin",Republican,1307958,648486,0.4958003239,Democratic,0.121144612,Democratic 9% or more,MO,23
South Dakota,1924,"Coolidge, Calvin",Republican,203868,101299,0.4968852395,Republican,0.1360880849,Republican 9% or more,SD,28
Oregon,1924,"Coolidge, Calvin",Republican,279488,142579,0.5101435482,Republican,0.02625365794,Republican 0-4%,OR,4
Minnesota,1924,"Coolidge, Calvin",Republican,822146,420759,0.5117813624,Republican,0.2305500752,Republican 9% or more,MN,38
Washington,1924,"Coolidge, Calvin",Republican,421549,220224,0.5224161367,Republican,0.1849922933,Republican 9% or more,WA,33
Wyoming,1924,"Coolidge, Calvin",Republican,79900,41858,0.5238798498,Republican,0.1127137264,Republican 9% or more,WY,19
Tennessee,1924,"Davis, John",Democratic,300220,158682,0.5285523949,Democratic,0.2004460439,Democratic 9% or more,TN,35
